Ativo,Data,Maxima dia,Minima dia,Valor abertura,Valor fechamento,Volume,Valor de mercado
ETH,2020-08-27T23:59:59Z,395.349171508,374.866486409,386.60985557,382.632632123,10457777651.6621,42992439543.4564
ETH,2020-08-28T23:59:59Z,397.757636387,381.273841602,382.629568423,395.874666093,9120674421.40906,44485705031.5215
ETH,2020-08-29T23:59:59Z,405.616355393,393.037423129,395.687586586,399.921471038,8777703480.5025,44945899479.8523
ETH,2020-08-30T23:59:59Z,428.663960122,399.608373495,399.616688464,428.395717595,11211948040.289,48151884394.293
ETH,2020-08-31T23:59:59Z,438.560318908,419.770175158,428.5090174,435.079745266,12774741797.1348,48909170051.9544
ETH,2020-09-01T23:59:59Z,487.211889983,432.079179027,434.874437724,477.051924154,18862763755.9624,53633933560.1349
ETH,2020-09-02T23:59:59Z,480.330985995,424.46001881,477.00788403400003,440.040506887,19691854013.5079,49478789434.873
ETH,2020-09-03T23:59:59Z,449.532472075,381.129705491,440.239991898,385.671928369,19622845896.3384,43370721325.6821
ETH,2020-09-04T23:59:59Z,402.411751082,371.636695541,384.671630472,388.241140415,16747106257.3669,43665020996.3354
ETH,2020-09-05T23:59:59Z,394.172264436,316.774345734,388.0383992,335.260079079,29880047640.4876,37710860057.8221
ETH,2020-09-06T23:59:59Z,359.764047796,319.041891045,335.334551778,353.362265679,27643678916.8941,39751917522.7842
ETH,2020-09-07T23:59:59Z,358.211896204,326.254370324,353.450244604,352.673494754,21763614731.5767,39679199319.9028
ETH,2020-09-08T23:59:59Z,355.562872591,328.816775373,353.202266511,337.602111896,17991403431.6075,37988119626.6691
ETH,2020-09-09T23:59:59Z,359.164487377,332.164997639,337.824924824,351.110016528,14547933520.4245,39512826169.5128
ETH,2020-09-10T23:59:59Z,377.393573135,351.111749802,351.42932317,368.101907072,31421134556.3382,41430053162.3925
ETH,2020-09-11T23:59:59Z,376.630394506,355.582579956,368.118507843,374.695588755,27296269328.6057,42177302259.4925
ETH,2020-09-12T23:59:59Z,387.538444729,367.842207238,374.595383839,387.183109613,13295405814.3959,43588199421.8177
ETH,2020-09-13T23:59:59Z,388.959797641,354.340174183,387.519295759,365.570005047,15005899191.1031,41160025962.3255
ETH,2020-09-14T23:59:59Z,384.485195289,357.569774822,365.699586133,377.268875067,17536695360.6158,42482307939.3069
ETH,2020-09-15T23:59:59Z,381.508292952,363.606803421,377.154029026,364.83921823,16140584321.1878,41087642852.7861
ETH,2020-09-16T23:59:59Z,372.767424109,356.682745906,364.743985856,365.812291316,16107612177.0569,41202147932.0841
ETH,2020-09-17T23:59:59Z,393.901600481,364.795132142,365.865769814,389.019219686,19899531080.4999,43821351213.4089
ETH,2020-09-18T23:59:59Z,391.90413319,376.964986793,389.33749501,384.364541978,14108357740.4861,43302193327.1808
ETH,2020-09-19T23:59:59Z,387.076344806,378.724069452,384.041666526,385.544383604,11049507683.5861,43440360814.8873
ETH,2020-09-20T23:59:59Z,385.597992859,367.094375211,385.597992859,371.052826188,12292195784.1144,41812641074.3416
ETH,2020-09-21T23:59:59Z,375.737030935,336.068960729,371.400157647,341.78607406,17398267133.3014,38519366614.9833
ETH,2020-09-22T23:59:59Z,346.600836529,336.855041313,341.723816802,344.503162317,12732578043.008,38830213877.7743
ETH,2020-09-23T23:59:59Z,344.67138869,318.9692106,344.58989639,321.11631734,12899346599.434765,36196531454.27133
ETH,2020-09-24T23:59:59Z,351.46148325,318.54509133,320.98503098,349.35558514,15714304469.551535,39384347821.51636
ETH,2020-09-25T23:59:59Z,357.77273229,339.01592078,349.41142898,352.18324474,14381086966.402643,39707914545.58389
ETH,2020-09-26T23:59:59Z,355.8547722,348.10712132,352.35088228,355.48809037,13049148578.633314,40085290850.31678
ETH,2020-09-27T23:59:59Z,361.98439917,349.8340809,354.95990364,357.43849724,13598126926.217398,40309981003.8054
ETH,2020-09-28T23:59:59Z,366.43217282,354.54764955,357.92592143,355.15942359,14258455166.170256,40057637361.28107
ETH,2020-09-29T23:59:59Z,360.35337688,352.14686547,354.36299867,359.75739393,11600013236.401506,40581050364.06368
ETH,2020-09-30T23:59:59Z,361.17877475,353.32794307,360.03851516,359.93787376,11818610609.911312,40606130497.96264
ETH,2020-10-01T23:59:59Z,369.26441153,346.47704424,360.30915387,353.20591482,14679481910.903143,39851388059.37965
ETH,2020-10-02T23:59:59Z,354.11542445,336.46715072,352.94966671,346.2389138,14215390462.624027,39069960289.619
ETH,2020-10-03T23:59:59Z,351.30770267,344.66657351,346.21862615,346.52208572,10060167888.725325,39106512853.707
ETH,2020-10-04T23:59:59Z,354.04575338,345.13102069,346.60224072,352.5790067,10696959019.87096,39794771395.67335
ETH,2020-10-05T23:59:59Z,355.21408732,349.67990382,352.73681335,353.95677154,11809507621.821072,39954971652.353264
ETH,2020-10-06T23:59:59Z,354.98901089,338.00330599,353.9564786,340.81584538,12830796111.973303,38476195645.38716
ETH,2020-10-07T23:59:59Z,342.45083035,334.54556532,340.94309675,341.80866898,11929918060.017431,38592810957.35199
ETH,2020-10-08T23:59:59Z,352.21147935,335.64747907,342.04464056,350.76615934,13461017711.458864,39608808456.551964
ETH,2020-10-09T23:59:59Z,368.31034262,348.20584341,351.11287601,365.59047723,13043501762.905722,41287658659.50327
ETH,2020-10-10T23:59:59Z,378.26715439,365.35404174,365.40246353,370.96758819,13618484323.701302,41899893524.12289
ETH,2020-10-11T23:59:59Z,377.24679039,369.82802948,370.92844542,375.14204941,12584512532.997314,42376475414.90144
ETH,2020-10-12T23:59:59Z,395.12214851,366.64234153,374.79874473,387.7312655,15867455423.689085,43805601681.190834
ETH,2020-10-13T23:59:59Z,387.37567314,375.58246671,387.14295868,381.19076126,14226744837.67406,43072303017.794106
ETH,2020-10-14T23:59:59Z,387.29617035,374.17501021,381.97145394,379.48403791,13918846566.589346,42884585295.289
ETH,2020-10-15T23:59:59Z,381.20878558,371.35411896,379.19222482,377.44184574,14964182545.498398,42659015495.38777
ETH,2020-10-16T23:59:59Z,380.02150446,362.59741817,377.86850734,366.22901728,14670784817.427193,41396681082.8815
ETH,2020-10-17T23:59:59Z,369.76813374,364.48902408,366.01571359,368.85594038,10951115359.491545,41698592885.62688
ETH,2020-10-18T23:59:59Z,378.59764251,368.12915441,368.727532,378.21369795,11047103109.419369,42761561163.7144
ETH,2020-10-19T23:59:59Z,383.31766175,373.7022567,378.46963677,379.93560927,12811242091.78954,42961460205.991325
ETH,2020-10-20T23:59:59Z,380.76100319,367.60106147,379.71970042,369.13691491,13741586581.762468,41745418861.36119
ETH,2020-10-21T23:59:59Z,400.62725335,368.72795616,369.05943203,392.18996695,20241324322.324265,44354670581.87589
ETH,2020-10-22T23:59:59Z,420.14165637,391.27631152,391.48861746,413.77299269,15772846484.710081,46795599920.856316
ETH,2020-10-23T23:59:59Z,418.95993444,403.08202999,414.05132696,409.76669164,14256222051.846659,46356841439.75874
ETH,2020-10-24T23:59:59Z,416.59965573,407.85173005,409.76723415,412.45761883,12201739193.972786,46666915712.11682
ETH,2020-10-25T23:59:59Z,417.15920556,405.35065889,412.45763097,406.2177613,10890207469.017435,45966378924.705185
ETH,2020-10-26T23:59:59Z,411.2798721,383.78290059,406.21798565,393.88831313,15155684229.200819,44576504573.78982
ETH,2020-10-27T23:59:59Z,409.77285979,390.60844684,393.88819811,403.99704505,13940434101.855665,45726046137.41053
ETH,2020-10-28T23:59:59Z,408.96473841,381.14631847,403.99708885,388.65077072,15276441134.25126,43994384279.67717
ETH,2020-10-29T23:59:59Z,393.22768234,381.28874857,388.65106757,386.7301135,12920477749.39854,43782246356.04649
ETH,2020-10-30T23:59:59Z,391.46472807,375.09240681,386.73024915,382.81999199,13688056969.674105,43344676042.68595
ETH,2020-10-31T23:59:59Z,393.01012552,381.295271,382.82003692,386.59033529,11276963425.945831,43776829150.3753
ETH,2020-11-01T23:59:59Z,397.11613412,385.16551356,386.5903379,396.35818693,10475146018.401863,44888307221.40616
ETH,2020-11-02T23:59:59Z,403.24074361,381.01764016,396.35599261,383.15673256,13997574252.227282,43398380100.69452
ETH,2020-11-03T23:59:59Z,389.51539403,371.31273818,383.15604785,387.60217328,12588494762.175209,43907159817.48543
ETH,2020-11-04T23:59:59Z,407.66566108,377.82761204,387.60321316,402.14199843,15126077675.476122,45559668259.44851
ETH,2020-11-05T23:59:59Z,417.52592866,397.24582788,402.14293982,414.06733818,15440711037.679276,46916321971.21267
ETH,2020-11-06T23:59:59Z,456.20061826,412.98230088,414.06671193,454.71929029,16738305610.451756,51528636308.39724
ETH,2020-11-07T23:59:59Z,465.67547017,428.45635273,454.72255187,435.71313513,18873289788.273117,49380744877.99334
ETH,2020-11-08T23:59:59Z,457.78046711,433.15377189,435.71880588,453.55478553,11292383601.227934,51408911249.96529
ETH,2020-11-09T23:59:59Z,457.3496084,435.16388611,453.57415606,444.16305707,13704320629.672075,50350406402.27335
ETH,2020-11-10T23:59:59Z,453.75837001,439.60013092,444.1663887,449.67962112,12090381666.303381,50981825541.89314
ETH,2020-11-11T23:59:59Z,473.57885205,449.52494523,449.67967125,462.96052774,14075403511.078663,52493805531.739815
ETH,2020-11-12T23:59:59Z,467.67783699,452.07241718,462.95952416,461.00527114,12877327233.680256,52278353037.571045
ETH,2020-11-13T23:59:59Z,475.21725299,457.29825652,461.00549147,474.62642092,13191505724.739086,53829432990.090485
ETH,2020-11-14T23:59:59Z,475.16142708,452.98607958,474.62642179,460.14983674,10312037942.27298,52193800907.034645
ETH,2020-11-15T23:59:59Z,460.99407703,440.25434243,460.14988916,447.55909533,10308617164.806107,50771836456.38847
ETH,2020-11-16T23:59:59Z,463.83103894,445.50163163,447.55898086,459.94031258,11441239444.33161,52182517296.90649
ETH,2020-11-17T23:59:59Z,482.23221838,460.77662343,464.40665118,480.36008258,14593057876.603,54505786216.15968
ETH,2020-11-18T23:59:59Z,491.99990325,465.8309737,480.34683016,479.48406975,17880199224.06719,54412825617.026535
ETH,2020-11-19T23:59:59Z,480.12172263,465.70424953,479.48102101,471.63041968,12473929217.903484,53528035617.425156
ETH,2020-11-20T23:59:59Z,513.61033995,471.63145935,471.63145935,509.74457334,18629943296.2047,57860686203.59356
ETH,2020-11-21T23:59:59Z,550.22738913,504.23775024,509.74458412,549.48662086,20757099183.908634,62379287098.845634
ETH,2020-11-22T23:59:59Z,579.37247598,514.51718809,549.4866253,558.06809523,21967049601.052055,63361036975.498276
ETH,2020-11-23T23:59:59Z,609.98760285,551.26522877,558.05952521,608.45402857,27272302871.855286,69089845802.23105
ETH,2020-11-24T23:59:59Z,621.17342049,593.83516169,608.5227842,603.89774601,23281758099.84144,68580780139.356224
ETH,2020-11-25T23:59:59Z,605.09416818,559.67138671,603.90206056,570.68661621,20088492892.57599,64816875592.54139
ETH,2020-11-26T23:59:59Z,575.64150407,485.49730724,570.51490943,518.80117389,31104004592.476696,58930920928.50098
ETH,2020-11-27T23:59:59Z,530.777145,497.24262386,519.10809996,517.49368769,16831105702.971172,58789344388.97764
ETH,2020-11-28T23:59:59Z,548.04486042,508.12536163,517.5973661,538.22980058,14770243833.185575,61152393529.21103
ETH,2020-11-29T23:59:59Z,576.60239728,531.98753715,538.26458638,575.75804789,15017517758.173054,65424084296.28932
ETH,2020-11-30T23:59:59Z,615.24053897,571.53775295,575.75708438,614.84252202,20276867832.973774,69873714778.47928
ETH,2020-12-01T23:59:59Z,635.16058182,571.75396631,615.07032475,587.32418713,27178964464.895428,66754367842.12409
